RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31
102001,0,United States,country,,58300.78487120442,58391.53516697961,58506.05799445972,58759.1779768036,59058.73572775221,59387.83137610709,59735.25143606769,60107.120379251464,60493.25866392517,60880.69689235143,61274.35016367044,61673.954617094445,62042.73246889549,62354.90055218532,62643.862169190164,62954.49359750721,63300.93766603429,63659.75205917545,64031.54835980671,64419.03441009271,64811.92223682819,65201.6342940543,65562.70787798497,65898.30797618841,66191.28628787477,66469.23887365189,66750.90588154888,67062.14495102112,67412.07225748339,67796.30672916013,68218.50653862495,68666.5644431683,69120.96692888452,69576.82764920144,70015.00936417672,70440.92555736589,70823.10140849436,71183.56396158107,71539.24892219457,71927.03434063439,72354.5262784373,72803.65763661348,73275.77770044222,73781.26430733,74315.60290905157,74853.75877567836,75347.4774757133,75808.76053524557,76253.02941294895,76733.18508953585,77263.93506506678,77848.8676982211,78499.16588083892,79198.14668587124,79946.58362539316,80699.4766720336,81445.6606089491,82163.11003973712,82841.26717830794,83503.7440573763,84146.34576911652,84795.96929288168,85455.45909381323,86180.31367962963,86939.41403807241,87727.62158085978,88514.53684845672,89302.08252817967,90073.95903535078,90804.05642562128,91475.73250010882,92087.65802658621,92615.85267033397,93110.90622781513,93604.79884937957,94129.8525050869,94648.18644112285,95115.22115078242,95500.05152683514,95818.6356916682,96063.79351582646,96278.0971576374,96441.79282541697,96582.09260737551,96686.98338223786,96780.51578669767,96855.1652324992,96927.17728740971,96947.56284069968,96906.39747657819,96779.35228657948,96635.36729230337,96452.91396830678,96248.48132775763,95989.068140167,95709.33619777916,95371.06498209208,94981.52436888823,94532.39114763758,94039.28116812283,93513.26377378863,92948.15156169732,92336.53255383723,91643.90933646909,90928.13388692304,90219.32514741803,89509.86599353944,88789.87314584838,88068.82161301973,87442.13195487438,86861.22356632065,86307.88260441594,85743.72336646315,85194.71080071136,84684.22909173934,84194.73942968373,83740.20565297843,83366.21922478634,83154.94050410204,83056.26505416112,83012.25737773637,82960.73242214746,82946.91012432188,82994.46001922035,83030.90750332343,82977.07790372516,82741.52371701147,82382.21160529794,81923.85476530479,81441.23781288022,80938.72424686332,80463.36011057651,80009.84580406251,79590.09263935468,79193.75964440452,78782.73076617235,78354.27366108574,77939.61768508966,77599.5762517873,77320.8491394081,77085.78612306628,76855.15092495298,76657.90619095367,76482.95642765255,76370.04770368715,76397.64409652057,76520.39236444236,76738.16145136497,77065.75957712362,77450.96580542368,77857.66278963251,78092.3765661131,78390.65908976128,78657.40203978358,78962.56108391091,79252.16124157167,79617.37458981013,80001.89604494064,80479.43242433942,81049.90952984443,81767.17704059808,82524.01116841866,83155.3393045022,83834.16343705117,84431.94658963503,85118.60566102674,85594.32329091284,86019.72559401761,86374.95680949131,86799.15995003884,87186.70236900724,87663.97539886892,88240.45668482978,88852.98382436343,89478.04110587278,89979.68265954188,90368.40949572487,90548.67194283816,90794.24710170859,91150.65624025046,91525.6000830508,91837.0938716696,92195.39199075695,92725.08285325544,93396.85724462499,94044.34798194679,94692.01328036642,95327.32651934627,95972.599140024,96630.64229015705,97146.33241966285,97702.35240913935,98315.63666214595,98998.16468077066,99443.33060775849,99819.77701786764,100181.98792824715,100725.18862148661,101086.86532943405,101474.13339264912,101869.75428363639,102457.44427232454,103083.38188224264,103724.21066556184,104355.574866155,104954.55073206354,105504.82028295205,106023.13407927974,106461.89831848627,106913.66845298209,107453.07185806202,108074.1655891053,108770.16315240324,109474.21740760672,110226.51973519042,110958.14100748285,111682.11096162525,112391.3473478619,113311.48201069164,114154.81366866681,114917.8837831233,115368.82739091414,115949.32113843122,116537.87738446867,117228.18063092604,117706.69949862435,118292.19941703074,118890.97753942425,119636.21107168858,120437.32258054586,121333.69678434293,122114.06759112533,122730.64635608908,123250.73696891872,123729.83022906388,124192.09882113697,124542.76692759064,125078.5143426459,125797.18003481378,126673.54891143776,127557.53013786387,128491.69460042824,129487.34078403801,130494.49262234847,131145.84088509853,131504.5954162154,131925.91832283468,132910.793401806,134682.58216440867,136782.2889186026,139021.53088661763,141010.9443564323,142872.52331589314,144796.4356533802,146876.15269263854,149019.83410254004,151267.90142539542,153704.23392829965,155743.85047049154,156957.90487511395,157317.56661803732,157835.6223145646,158912.51644818982,160346.11530490612,162613.80615735284,165406.89759162438,168639.1012424281,171579.0829008418,174028.22425068347,176281.51651541458,177663.0190232141,178169.14009221992,177901.49305367237,177701.32595092384,177630.12245959192,177483.968228436,177041.6106366374,176742.95651179497,177008.55738855223,177972.65230566481,179303.61974114043,180633.26863863505,181721.78895931868,182672.75553041926,183404.44671004754,183947.60610021907
394913,1,"New York, NY",msa,NY,123838.62611884087,124324.89492723711,124800.6143926875,125787.82670943368,126822.46074369161,127977.35959050425,129256.92086190819,130633.93606855838,132085.05398787037,133526.88643336773,134917.99301901006,136233.47163097863,137493.8805002063,138799.365314498,140069.15977985182,141367.46800564023,142649.73786647475,144048.73178897356,145498.4572393599,147064.64657836343,148681.1696730112,150404.95000243693,152033.56088984117,153588.69212448844,155138.79630584,156692.67487115593,158224.89032110266,159705.92739650115,161237.69300271192,162929.57026726613,164788.21544846773,167023.09921966447,169476.54352144853,172015.7863367684,174365.38732881297,176586.09797524635,178746.34133650234,180920.46917906252,183230.58643502576,185480.70273539633,187749.1435314261,190004.0245496262,192399.99725725458,194845.58478419387,197150.14768725657,199278.01160476523,201210.47705149665,203056.04294702248,204982.1206381727,206913.7335626829,208925.09300271864,210978.4709422163,213331.71412531103,215933.29585302874,218756.0909707532,221633.909950821,224642.51174661343,227658.40465232017,230605.21739762378,233346.61535309683,235970.20500100162,238479.31829046106,241049.35043775465,243960.8128100114,247143.70694625142,250374.500384072,253461.97299091707,256514.89029299296,259523.57943210247,262539.19950132264,265360.385248403,268094.8109026,270501.34763990645,272848.2730311476,274911.7251244703,276900.48033913336,278682.1371385608,280367.39207148855,281599.6382048652,282302.05695746525,282446.87326739304,282140.3596623917,281543.82337772875,280751.25175447355,279922.9460978727,279298.2586101862,279136.13768079673,279170.8091225774,279156.31159908394,278611.58434851916,277673.2780251642,276599.3522430197,275494.52737362124,274623.92087279406,273755.53496107075,272893.3240946115,272184.5529598166,271564.1215406007,270755.8605153265,269612.42411875864,267869.7176085591,266005.0545696299,264045.6467457365,262172.1839770162,260244.47734831087,258140.85823122106,255988.6022380218,253992.95461180308,252047.54251862815,250150.6708444537,248240.72285314059,246300.0353318184,244560.33889875197,242855.20978148116,241247.5408723861,239642.0152638931,238296.00419227034,237238.09977769395,236484.38335402482,236035.4802797013,235876.8485757929,235984.17385542975,235961.82733654126,235911.13218336436,235775.40727962545,235826.79092529145,235854.76023314413,235663.73729775482,235138.21121153838,234240.15757801966,233120.49348823706,231917.10190278236,230973.25186402173,230214.30966420672,229661.49256746963,228944.74010313503,228161.82687059944,227134.810086624,226031.42391881064,224946.0560451042,223906.87131227387,222931.45193641,221869.794451411,220870.87745398984,219975.8715421878,219422.01632861016,219291.09737789957,219346.07286333028,219553.34496039362,219614.2441165503,219763.90630883677,219395.8852110014,219141.0344834648,218779.55796007707,218823.18381190766,218964.20394847696,219479.91926605767,220044.41913760916,220534.06071755502,220971.69109773464,221658.80430697437,222643.93756659716,223730.62004110008,224985.14548989918,226253.49592613694,227524.17317324295,228338.35821701668,228929.13579982604,229653.83908265852,230804.40068458012,232434.2959661068,234092.6253859906,235872.32358453798,237030.67673852376,237880.87437812253,238328.0638636113,238906.70165252165,239422.69712998383,239933.94273024463,240254.37920512204,240328.86572993943,240336.0284857841,240580.4828734199,240995.57347386156,241853.9366615961,242622.4322744483,243555.5251211164,244574.09136382292,246104.45025435204,247980.4263899135,249691.33477587948,251095.14502631896,252080.6767053419,252784.66262400642,253171.17458590135,253797.8597629049,254727.92776865535,255994.47070127926,256934.6940559893,257629.39585634737,258095.06920861712,258736.28056130456,259608.36125863405,260993.56159423778,262391.77559681854,264085.1818688674,265722.8141836541,267774.06015616184,269466.8543052986,270998.25769649,272146.55743445567,273417.9550097378,274655.4601566002,276323.1641248156,277890.5518669158,279504.7095243382,280943.32939984085,282268.5015798604,283994.74153591046,285780.75544661476,287933.03761003836,289833.6651908702,291985.88432098064,293992.3660125075,295935.53338381025,297253.6517706453,298536.17374734377,299663.42860546586,301186.99591955595,303014.7801854312,305054.3458431758,307043.7608892066,308506.23062043585,309870.5604700606,310916.1730108674,311984.3627255129,312554.44873211737,313335.3104342054,314948.84115017345,317032.0262266694,319677.4057182717,321865.60949723056,324234.42454851925,326395.0321262752,328145.5113250525,329028.1977266508,329242.0304094231,329912.80630759767,332320.4014401931,336012.9285230554,340642.2844556219,345636.4476253211,350369.25498062,355286.726474558,359867.3432103819,364145.8601793104,368181.56237202574,371746.51550841355,374842.7638707524,376587.7785006878,377363.4655896577,378509.9030074531,380537.29662182694,383089.3319121273,386254.0803549455,390197.3532974249,395273.225527324,400211.7203384638,404636.0078360993,408442.7754996259,410707.1480280859,410828.2792371866,409225.97088384087,407825.88356182486,406874.70010499103,406106.01204906293,405923.0774595355,405875.64675668004,407316.8073704173,409768.88522290246,413507.44651404425,417224.8579059634,420511.3728155915,423505.1720023534,426093.1563598043,428417.1018151534
753899,2,"Los Angeles, CA",msa,CA,128196.91968392763,128579.41016902128,129178.75216319594,130369.45068388832,131721.67638868882,133050.5003699963,134411.709739086,135794.31827847302,137092.44167856342,138210.52141249392,139223.8303696675,140213.66096316944,140938.95781059712,141704.6967932531,142631.37686136656,144015.60565977448,145484.1143701887,146922.69066114756,148385.88352138383,149868.7220885567,151291.98942564792,152665.8471272024,153894.94915959952,155148.2976849672,156172.04213593694,157358.3234826602,158836.6687203167,160798.28421432874,163025.4055840247,165310.6422642272,168039.6774005174,170941.88155476132,173955.77894354437,176733.21650528835,179433.53947739644,182036.12366047731,184222.44858403294,186254.36480917447,188525.77292330295,191110.47836628914,194216.41618790376,196980.35511450077,200301.14324652907,203816.14181551954,207750.84753025844,211164.29253627794,214361.34584189416,217565.44061708808,221169.22734589048,225191.5239129702,229687.97735531977,235000.67385578426,241404.41576752812,248045.31343708772,254281.8293458858,259806.68311787312,265448.0269582284,271009.1784747227,275327.99024963507,279105.30944181903,282279.6732277674,286317.233465097,290636.225554345,295269.9584352393,299569.95663713536,303867.57963550906,308640.33223120874,313858.3023918223,319233.9564255345,324874.26108720334,329393.4308366855,333532.3927962682,337118.6779314878,340393.1711374118,343512.0437337374,346209.00275270944,349366.93118582625,352142.34091951855,353936.2331446943,355410.16517968307,355471.97964299103,355760.1436879283,355775.6846200133,356319.76478370227,356796.0250790972,356942.68737882376,356561.4237093742,355975.84386450844,354541.65081281174,352863.75500090444,350036.01846553833,346799.60832766857,342972.2845279751,338908.59849640075,335380.15257759334,331531.66518306924,328027.1756635423,323420.9518709499,317664.48282679357,310016.61681064643,301401.6108243118,293047.787918615,284983.5405524044,277560.0052728518,271497.2607994944,266084.673738933,260735.44665938613,254343.376511208,248923.4924351723,245091.02355435575,242338.5056291745,239683.6058305042,237014.69795665742,234036.42029388543,231521.17385223482,229746.98556064148,228830.5755530767,228402.40289109512,228898.20784932235,230632.7565805067,231724.55900196548,231752.6829065492,231864.59465443573,232987.8596585224,234834.05799113424,235033.48311220595,234165.62002256463,232141.76558690504,230136.96413533634,228193.39243013496,226368.22082526237,225449.42553327422,224944.5938682359,225043.1156066562,224426.5121762821,223660.72961009954,221534.79164190203,220489.5091310955,219663.07848393611,218796.26064808396,216961.1306307218,214943.01624576433,214150.9236884284,213941.24387847248,213685.718419779,212757.22173115332,211088.25462517512,209380.33730966182,208367.4905749571,208388.9602729722,209484.03059614636,211698.8166420626,215050.8927894074,219126.37240284085,223619.0622810747,228291.5200826867,232027.14492686905,234552.6225164968,235965.37229669435,237976.69869301235,241477.47451329953,246293.76860615305,251967.54387876208,258269.0560092962,265136.333297166,272045.21334811853,277881.52502070623,282596.1518029042,285205.98429704417,286610.77921817853,287164.3801334401,288523.01115663495,290362.97423372976,292225.9993175348,294230.92297297734,296820.0476816069,300680.5964678235,304877.8917957442,309136.24657605874,312844.72065450693,315088.25549366925,316037.7714606703,316026.1732284994,316363.23411105893,317209.2293231478,318534.7442810544,319567.99062597123,319585.68909034,318677.2659763384,317318.9832395553,315435.2985695493,313491.8596786996,315347.5808027776,321419.457334679,329865.6520694669,336629.2677029362,341324.449265182,345283.7061639673,346180.6385417276,344461.29558399296,340628.58730391436,338106.68853847287,337699.7725621777,339109.16558588576,344980.16899623495,353869.3813127905,364476.39822408365,372684.6504200233,378546.08132540697,383078.38693981693,384477.88533751207,384563.94743429014,384075.09048464365,386037.6680643942,388880.0163754269,392327.23759234673,397469.3174808252,404362.9684142684,411782.6708874803,417828.60767531284,422625.6011406561,426367.00136399316,430417.1844185558,435583.19590135716,442010.1764317313,448536.32714509335,453588.3199168951,456907.99548997235,455957.45435261965,451819.3976415031,446128.07373119966,442203.0449508328,439963.60722471867,438785.93867021956,439732.93620448705,443113.1788626976,448313.1097501458,453733.38976616174,458859.7536742428,463705.2454221488,466425.8459682861,467210.2286962064,466931.1062827707,467120.7891098857,466551.50802172936,465092.1502157057,465509.29151269636,469532.05803408864,477350.0036115044,486514.2751795952,496568.41287086555,506351.55275116285,512831.6400121814,516772.710547671,518567.52256331424,522621.5819373103,528549.7215212202,536158.0749238384,544554.1505129896,551551.4838181328,557629.9670885454,563346.4644557838,569909.8939624653,577109.6160393467,585013.1365757646,594037.4689151872,604070.6893024665,613140.6104193343,620354.7144468542,625032.6037487639,627852.8789295593,628267.7449273206,627201.6180106917,625894.9682921589,625094.8931223569,624081.2184536866,618489.0924995343,610226.038649429,602661.2820915962,600464.4935867792,603042.9124692408,608266.7762296683,616008.0166219778,625199.7741205224,634547.593326861,642565.4565632148
394463,3,"Chicago, IL",msa,IL,78348.59605533004,78419.0588888284,78556.99960219431,78876.35925561273,79259.78184183495,79694.96253101264,80173.368036569,80849.63285165744,81653.05610076158,82624.42904383752,83349.75144793598,83931.94614794051,84320.40494934561,84728.08699770363,85158.16309630328,85606.36245576003,86143.82452460354,86705.36888443009,87259.69800139371,87942.04740184206,88704.22874285461,89627.74839402012,90282.5526342191,90773.88582742703,91061.00921241054,91452.71482330227,91912.66211846238,92328.55722040066,92782.47082617752,93245.98814082902,93830.10834324088,94562.56305002111,95373.38902478812,96279.2629357953,96875.78332809452,97391.50856029025,97755.2571711829,98254.67592670298,98731.86925999662,99262.6162524268,99765.13661032847,100252.71207143732,100699.12031896278,101309.43007209263,102072.87215528266,102961.63728166283,103631.22905745202,104154.05937857018,104624.47326428008,105164.2645110297,105704.36235610444,106280.48201052686,106922.80531433859,107699.10798751989,108468.22111972158,109338.02171252928,110184.6401333483,111137.60961499183,111931.27429407772,112685.81246881788,113312.61702500854,114070.05954911944,114864.37337644433,115728.57142492918,116581.96217068954,117456.46328879798,118278.74975586768,119158.11150029219,120113.37056344014,121165.94866084932,121976.68127994874,122660.41061286205,123203.27806209639,123846.8833039984,124521.17326114328,125151.12710278206,125800.75071647624,126287.65913424552,126691.12607301601,127000.71773683718,127265.76231348987,127479.88753304456,127685.55036467027,127953.99011136031,128320.02180329803,128700.59760209634,129023.84984575347,129217.1750404502,129287.31003274908,129256.94473108886,129132.54740741073,128983.57029644876,128697.82457607798,128388.16751291516,128059.17495031003,127675.4570968977,127247.24586775254,126355.62735578553,125966.80359563795,125216.7275605725,125048.73133851505,124176.34650303765,123627.76157932008,122409.1727549256,121398.08786534144,119969.16557940427,118650.16620273876,117048.06414893508,115218.71615656182,113740.3189661232,112309.37028679099,111453.81127037764,110391.84482474047,109513.70169501466,108607.5989622232,107773.44523069139,106628.82772605459,105527.78967584769,104489.27072406952,103970.39468325865,103483.14253940218,103272.38771837926,102775.36940888244,102868.33573348449,102671.59760204617,102864.92325812495,102075.81562729098,101372.0844974605,100261.36582964711,99355.83009186048,98062.52162987273,96777.69721198134,95566.21192108556,94597.53052391636,93911.2930851106,93145.78275816632,92595.54515721457,91877.20148651836,91463.49309288606,90870.07687736828,90283.79951638124,89260.25349971524,88435.58941492681,87400.2358084566,86714.06852798059,86051.8261510565,85608.47508288048,85170.16742283659,84832.48229131459,84741.15536068442,84823.42547579316,84778.63140896057,84693.78924138362,84418.7012162425,83962.3351854637,83558.57606419399,83537.04165821071,83889.91912949347,84340.78886822949,85007.67755927755,85656.45939166614,86623.36449217841,87444.16279976728,88504.06915513189,89519.21799067622,90851.61271893374,92131.90980319306,93391.00346752832,94276.25360687838,95166.72544309222,95976.63243685044,96826.29968695847,97676.56000793155,98569.95023413602,99570.49763267004,100499.51656008519,101324.3624823634,102046.57907449132,102742.29317553593,103273.12552152605,103570.94224403608,103595.16156878823,103846.98202940065,104256.7088678328,105053.8460880407,105807.17991538388,106645.21015705065,107358.80523359303,108068.17968304527,108957.15805648356,109794.64368507855,110632.32329169633,111470.36754317103,112402.62838588752,113172.95771957072,113960.9639966087,114814.32145659979,115747.02727581677,116304.94625416146,116744.97137453547,117160.9171328523,117807.71279389855,118585.0006042904,119605.73048232123,120696.48822897054,121770.97055288956,122807.18228127802,123557.34895567433,124147.68588339216,124441.84619826684,124818.48545611124,125307.16299813164,126166.79543726484,127213.71806529733,128419.94738627788,129604.19760504916,130818.3658779546,131941.7414590361,133241.20739761318,134344.02637934533,135225.12900439464,135455.80912452645,135738.74334334137,135991.89158906578,136389.81261820396,136642.96740832037,137058.73839986263,137694.94510698228,138622.87413609095,139739.08230742338,140798.571055066,141625.35141570485,142046.28655823143,142249.30570884293,142229.9211136384,142188.7365505538,141979.71466282028,142004.69022613522,142260.85799361498,142896.66214827946,143866.42354167634,145096.03379361462,146383.07006445108,147413.50700145293,147743.30045931024,147532.42705681268,147116.33216915446,147175.36341525867,148130.76770673043,149723.6501981049,151837.70988058718,153950.2438991047,156069.99157974092,158494.76503348825,161077.62198662327,163477.0123226257,165400.56639259963,167103.13457851094,168406.01784670225,168980.9163697014,168770.7189694247,168598.01183369136,168948.31164055565,169957.5440974141,172041.68153803537,175110.47123278605,178764.20863249447,181967.92498347597,183910.81087595774,185160.99602485285,185421.57554235833,185106.21812004398,184268.836229792,183699.18190704414,183471.60870108256,183319.37429582988,182984.5171567574,183054.89181357218,183733.2017001073,185121.0552566514,186727.10594865307,188440.25808220313,190181.25369659104,191990.71154117238,193543.03339286067,194838.15639693078
394514,4,"Dallas, TX",msa,TX,67460.45561483799,67480.40396244319,67493.94082373324,67562.99717336711,67679.26188723439,67816.21686165051,67971.17222094971,68185.90813798759,68438.09237969783,68714.7108949617,68981.02804002527,69266.19968255349,69430.05823291097,69338.33048834227,69198.67259601969,69138.45194095488,69243.36818329261,69326.94653367001,69409.91598564743,69584.4740945032,69757.71781393723,69906.90006750752,69983.48780495163,70056.36168833404,70106.47356996879,70214.75767586289,70375.72759399882,70634.73092769837,70913.55252342905,71298.52504327187,71679.90177565128,72072.72711281893,72388.84095311422,72676.35415941587,72933.09777655452,73162.43259769217,73347.95075913057,73476.52096022252,73616.01201348231,73753.96528331203,73880.5897368037,74011.53393889927,74111.28152034075,74249.06996300099,74395.86487195792,74581.65220127742,74747.2088664475,74805.9216497019,75106.89151808766,75738.08103752532,,77901.75799023233,78663.53710994807,79095.31050504529,79338.92535497465,79626.21603997302,79896.42984839244,80157.53663750288,80356.73838446589,80511.9195923218,80868.46430248498,81117.6860367674,81330.15872586699,81449.10913937785,81680.61067979429,81965.11256074456,82177.27669470695,82379.69154976435,82588.64945742766,82665.18297786014,82748.33279544149,82738.66067857103,82754.6558880218,82864.7227887303,83015.53535110137,83296.3701032927,83628.94297155134,83976.32977595222,84215.11402244323,84334.14188707653,84484.8664643423,84871.80176683214,85212.49016961215,85549.7501425569,85521.61624563934,85352.94146608542,85108.89771511249,85148.33738468315,85370.84920019789,85637.07301972904,85873.50793648341,86117.46154992799,86439.78084267148,86672.7861957571,86826.74067348849,86939.03607945771,86612.85415190364,86033.69879980598,85247.6107611319,84765.52471578389,84412.94511989025,84155.06580046784,83988.64555478217,83671.51501065982,83169.95213391843,82512.31955717893,81901.33081447823,81465.39826178347,81111.12028271474,81027.338020002,81019.57457788552,81141.35494579429,81240.09043892178,81253.88711802154,81262.77668425202,81132.53791907472,81048.87404960221,80962.90559886825,81132.772698268,81324.64524573418,81350.83602110874,81240.5054834803,81070.23171513043,81116.04268291108,81165.35763708537,81228.88152485139,81042.6837814837,80646.50771508797,80071.94341577971,79532.81587723966,79036.47090923863,78721.47890956198,78451.59628970848,78132.16899900437,77788.86367332678,77375.75957706803,77053.74748301996,76706.0130182106,76540.78325462673,76393.94692900366,76356.44453779403,76284.62001394665,76226.80656324916,76050.76690624615,75857.58952010826,75928.43658021583,76177.96186658053,76560.65280899916,76972.96522808966,77564.38686022178,78290.48419739325,78884.69500080172,79410.4591081461,79820.65411794708,80158.01393999318,80426.22628306961,80829.92817686754,81370.49514838202,81957.24156509458,82539.78044629887,83352.66477297818,84366.78913351358,85361.79465951472,86231.07627107411,86928.58864578586,87702.81617954095,88431.99083588138,89223.39046963815,89995.98175345238,90734.51571697246,91429.04626250023,92092.60008851548,92891.99127594421,93781.30265544161,94795.48009718141,95656.86866378649,96424.7272941873,97023.80570376058,97830.39378233743,98696.22769550855,99560.54055733909,100437.86758388055,101296.3707971772,102186.38730941848,103080.95257377297,104130.70008527143,105469.8441699285,106916.00900324651,108430.23613357903,109868.50181842742,111208.07626299903,112563.91151603071,113936.06717911437,115414.76927974848,116654.7519436782,117943.08311867923,119141.24109011101,120390.88618365805,121517.47577954749,122685.27809408389,124057.38444131974,125556.87060780462,127297.50610175,128935.88122563304,130630.97977067831,132127.9235536338,133654.69648676962,135197.419400032,136655.18983694314,138020.69854313973,139236.8391036942,140467.0182121913,141813.4710328436,143217.47588294477,144723.00066409927,146287.35530982225,147949.0295129673,149727.5132489775,151673.19179302582,153400.68710937168,154935.60128057207,156025.7893896875,157104.51838880088,158054.85743397163,159042.1833135409,159904.8458338428,160846.00565825155,161912.60560001948,163156.81577082508,164288.82051891938,165257.2976410025,165880.13203726002,166344.33490924106,166756.3932037844,167138.95855044105,167642.6434580688,168211.96129805053,169073.9144076648,170111.91767334062,171326.95826273455,172832.2659631075,174403.21749877324,175897.6842175656,176766.91923571317,176908.05260491694,176722.18288774407,176935.81426889243,177912.10891345923,179704.31028262398,181926.52003719067,184573.3796821773,187245.93352257207,190132.70561852868,193279.6523961503,196779.00889550595,200318.81808294772,203919.89464927276,207418.40480820995,210077.89823757162,211485.97224745396,212134.9395221588,213299.79328504068,215607.08896562646,218561.1557271198,223686.8186828489,230313.69190804765,237993.15410303543,244785.87255020332,250349.77288473313,254967.00330979328,257873.6885988354,259009.10291940425,258850.01732811055,258367.69502221933,257756.0965198345,256660.86199408025,254849.33431231277,253108.3242126628,252070.7711875399,251843.1819752505,252254.37665968225,252941.06462172116,253668.62354768056,254563.6627828069,255133.46088611346,255558.00042203013
