Region ID,Size Rank,Region Name,Region Type,State Name,Date,Mean Listings Price Cut (%),Mean Listings Price Cut (%) Rolling Avg
753899,2,"Los Angeles, CA",msa,CA,2018-01-06,0.0316078701367065,
753899,2,"Los Angeles, CA",msa,CA,2018-01-13,0.0314725769154127,
753899,2,"Los Angeles, CA",msa,CA,2018-01-20,0.0318817601240615,0.0316540690587269
753899,2,"Los Angeles, CA",msa,CA,2018-01-27,0.033333902321357,0.03222941312027707
753899,2,"Los Angeles, CA",msa,CA,2018-02-03,0.0315896310131637,0.03226843115286073
753899,2,"Los Angeles, CA",msa,CA,2018-02-10,0.0313430833122232,0.0320888722155813
753899,2,"Los Angeles, CA",msa,CA,2018-02-17,0.030850814205084,0.031261176176823634
753899,2,"Los Angeles, CA",msa,CA,2018-02-24,0.0314722755777131,0.031222057698340102
753899,2,"Los Angeles, CA",msa,CA,2018-03-03,0.0302872238008152,0.030870104527870767
753899,2,"Los Angeles, CA",msa,CA,2018-03-10,0.0327944044077528,0.031517967928760375
753899,2,"Los Angeles, CA",msa,CA,2018-03-17,0.031865867368886,0.03164916519248467
753899,2,"Los Angeles, CA",msa,CA,2018-03-24,0.031543793422826,0.032068021733154935
753899,2,"Los Angeles, CA",msa,CA,2018-03-31,0.03199142551263,0.03180036210144733
753899,2,"Los Angeles, CA",msa,CA,2018-04-07,0.0322445962174154,0.03192660505095713
753899,2,"Los Angeles, CA",msa,CA,2018-04-14,0.0307055457210987,0.03164718915038136
753899,2,"Los Angeles, CA",msa,CA,2018-04-21,0.0310213586276078,0.03132383352204063
753899,2,"Los Angeles, CA",msa,CA,2018-04-28,0.0315448724396807,0.031090592262795733
753899,2,"Los Angeles, CA",msa,CA,2018-05-05,0.0310803999611785,0.03121554367615567
753899,2,"Los Angeles, CA",msa,CA,2018-05-12,0.0320036341317299,0.03154296884419637
753899,2,"Los Angeles, CA",msa,CA,2018-05-19,0.0306564855750189,0.0312468398893091
753899,2,"Los Angeles, CA",msa,CA,2018-05-26,0.0298931810146638,0.03085110024047087
753899,2,"Los Angeles, CA",msa,CA,2018-06-02,0.0296401985097883,0.03006328836649033
753899,2,"Los Angeles, CA",msa,CA,2018-06-09,0.0301741111861602,0.02990249690353743
753899,2,"Los Angeles, CA",msa,CA,2018-06-16,0.0305554385800468,0.030123249425331764
753899,2,"Los Angeles, CA",msa,CA,2018-06-23,0.0309300692567077,0.030553206340971566
753899,2,"Los Angeles, CA",msa,CA,2018-06-30,0.0293165174124479,0.03026734174973413
753899,2,"Los Angeles, CA",msa,CA,2018-07-07,0.0292794753316353,0.0298420206669303
753899,2,"Los Angeles, CA",msa,CA,2018-07-14,0.0296382344525073,0.029411409065530164
753899,2,"Los Angeles, CA",msa,CA,2018-07-21,0.0299716906361933,0.029629800140111965
753899,2,"Los Angeles, CA",msa,CA,2018-07-28,0.0294507354827069,0.02968688685713583
753899,2,"Los Angeles, CA",msa,CA,2018-08-04,0.0306154822788409,0.03001263613258037
753899,2,"Los Angeles, CA",msa,CA,2018-08-11,0.0286218980701065,0.0295627052772181
753899,2,"Los Angeles, CA",msa,CA,2018-08-18,0.0279802506575622,0.029072543668836534
753899,2,"Los Angeles, CA",msa,CA,2018-08-25,0.029166636481936,0.028589595069868235
753899,2,"Los Angeles, CA",msa,CA,2018-09-01,0.0285714437901308,0.028572776976543004
753899,2,"Los Angeles, CA",msa,CA,2018-09-08,0.0294352807394814,0.029057787003849398
753899,2,"Los Angeles, CA",msa,CA,2018-09-15,0.0293996271562572,0.029135450561956464
753899,2,"Los Angeles, CA",msa,CA,2018-09-22,0.0294509305581663,0.0294286128179683
753899,2,"Los Angeles, CA",msa,CA,2018-09-29,0.0301733517162943,0.029674636476905936
753899,2,"Los Angeles, CA",msa,CA,2018-10-06,0.029973397654565,0.029865893309675203
753899,2,"Los Angeles, CA",msa,CA,2018-10-13,0.0302654072048422,0.03013738552523383
753899,2,"Los Angeles, CA",msa,CA,2018-10-20,0.0296083215795671,0.029949042146324767
753899,2,"Los Angeles, CA",msa,CA,2018-10-27,0.0301818909320211,0.030018539905476798
753899,2,"Los Angeles, CA",msa,CA,2018-11-03,0.0315641246758324,0.0304514457291402
753899,2,"Los Angeles, CA",msa,CA,2018-11-10,0.0307891891742356,0.030845068260696367
753899,2,"Los Angeles, CA",msa,CA,2018-11-17,0.0308358804327654,0.031063064760944465
753899,2,"Los Angeles, CA",msa,CA,2018-11-24,0.0290285843281692,0.03021788464505673
753899,2,"Los Angeles, CA",msa,CA,2018-12-01,0.0290755543035352,0.029646673021489933
753899,2,"Los Angeles, CA",msa,CA,2018-12-08,0.0311622983739651,0.029755479001889833
753899,2,"Los Angeles, CA",msa,CA,2018-12-15,0.0306799155158197,0.030305922731106664
753899,2,"Los Angeles, CA",msa,CA,2018-12-22,0.0300567220046912,0.030632978631492
753899,2,"Los Angeles, CA",msa,CA,2018-12-29,0.0272839475299825,0.029340195016831133
753899,2,"Los Angeles, CA",msa,CA,2019-01-05,0.0286447035635637,0.028661791032745798
753899,2,"Los Angeles, CA",msa,CA,2019-01-12,0.0310821208820369,0.0290035906585277
753899,2,"Los Angeles, CA",msa,CA,2019-01-19,0.0316566958556692,0.030461173433756594
753899,2,"Los Angeles, CA",msa,CA,2019-01-26,0.0296315897352542,0.030790135490986765
753899,2,"Los Angeles, CA",msa,CA,2019-02-02,0.0296311116251736,0.030306465738698996
753899,2,"Los Angeles, CA",msa,CA,2019-02-09,0.0291807230251811,0.02948114146186963
753899,2,"Los Angeles, CA",msa,CA,2019-02-16,0.0289437431522568,0.02925185926753716
753899,2,"Los Angeles, CA",msa,CA,2019-02-23,0.0289391379195313,0.029021201365656394
753899,2,"Los Angeles, CA",msa,CA,2019-03-02,0.0302299620260686,0.029370947699285565
753899,2,"Los Angeles, CA",msa,CA,2019-03-09,0.0286864529685653,0.02928518430472173
753899,2,"Los Angeles, CA",msa,CA,2019-03-16,0.0293182871948208,0.029411567396484897
753899,2,"Los Angeles, CA",msa,CA,2019-03-23,0.0294171959587925,0.02914064537405953
753899,2,"Los Angeles, CA",msa,CA,2019-03-30,0.0301245744214398,0.029620019191684364
753899,2,"Los Angeles, CA",msa,CA,2019-04-06,0.0288347272583788,0.029458832546203698
753899,2,"Los Angeles, CA",msa,CA,2019-04-13,0.0289000552934473,0.029286452324421963
753899,2,"Los Angeles, CA",msa,CA,2019-04-20,0.0303746666935546,0.029369816415126898
753899,2,"Los Angeles, CA",msa,CA,2019-04-27,0.0291686565315222,0.029481126172841366
753899,2,"Los Angeles, CA",msa,CA,2019-05-04,0.0291614010265679,0.029568241417214897
753899,2,"Los Angeles, CA",msa,CA,2019-05-11,0.029447865948406,0.0292593078354987
753899,2,"Los Angeles, CA",msa,CA,2019-05-18,0.0299348987853447,0.029514721920106197
753899,2,"Los Angeles, CA",msa,CA,2019-05-25,0.0278814843869842,0.02908808304024496
753899,2,"Los Angeles, CA",msa,CA,2019-06-01,0.0287245710010165,0.028846984724448466
753899,2,"Los Angeles, CA",msa,CA,2019-06-08,0.0295108710087193,0.02870564213224
753899,2,"Los Angeles, CA",msa,CA,2019-06-15,0.030034392417241,0.029423278142325596
753899,2,"Los Angeles, CA",msa,CA,2019-06-22,0.0288542526315414,0.029466505352500564
753899,2,"Los Angeles, CA",msa,CA,2019-06-29,0.0287857990150786,0.029224814687953665
753899,2,"Los Angeles, CA",msa,CA,2019-07-06,0.0279737179962085,0.028537923214276163
753899,2,"Los Angeles, CA",msa,CA,2019-07-13,0.0300681672358936,0.0289425614157269
753899,2,"Los Angeles, CA",msa,CA,2019-07-20,0.0297145154401712,0.02925213355742443
753899,2,"Los Angeles, CA",msa,CA,2019-07-27,0.0287171935635977,0.029499958746554162
753899,2,"Los Angeles, CA",msa,CA,2019-08-03,0.0293017280859235,0.029244479029897463
753899,2,"Los Angeles, CA",msa,CA,2019-08-10,0.0287016137651345,0.028906845138218566
753899,2,"Los Angeles, CA",msa,CA,2019-08-17,0.0291806574506579,0.029061333100571966
753899,2,"Los Angeles, CA",msa,CA,2019-08-24,0.0285549191955866,0.028812396803792998
753899,2,"Los Angeles, CA",msa,CA,2019-08-31,0.0286303052538563,0.028788627300033596
753899,2,"Los Angeles, CA",msa,CA,2019-09-07,0.0293817822345427,0.028855668894661863
753899,2,"Los Angeles, CA",msa,CA,2019-09-14,0.0289575861097965,0.028989891199398498
753899,2,"Los Angeles, CA",msa,CA,2019-09-21,0.0280613269906194,0.02880023177831953
753899,2,"Los Angeles, CA",msa,CA,2019-09-28,0.0289334341907091,0.028650782430374996
753899,2,"Los Angeles, CA",msa,CA,2019-10-05,0.0285491776995133,0.02851464629361393
753899,2,"Los Angeles, CA",msa,CA,2019-10-12,0.0290627276004741,0.02884844649689883
753899,2,"Los Angeles, CA",msa,CA,2019-10-19,0.0291197513751254,0.028910552225037595
753899,2,"Los Angeles, CA",msa,CA,2019-10-26,0.0305926595785953,0.029591712851398264
753899,2,"Los Angeles, CA",msa,CA,2019-11-02,0.030387977040565,0.0300334626647619
753899,2,"Los Angeles, CA",msa,CA,2019-11-09,0.0286715405006449,0.029884059039935063
753899,2,"Los Angeles, CA",msa,CA,2019-11-16,0.0297556582199739,0.029605058587061264
753899,2,"Los Angeles, CA",msa,CA,2019-11-23,0.0292054038734571,0.029210867531358636
753899,2,"Los Angeles, CA",msa,CA,2019-11-30,0.0296057932961682,0.029522285129866394
753899,2,"Los Angeles, CA",msa,CA,2019-12-07,0.0289942428521397,0.029268480007254998
753899,2,"Los Angeles, CA",msa,CA,2019-12-14,0.0295147090834101,0.029371581743905997
753899,2,"Los Angeles, CA",msa,CA,2019-12-21,0.0307380160480636,0.029748989327871133
753899,2,"Los Angeles, CA",msa,CA,2019-12-28,0.025946868579209,0.028733197903560898
753899,2,"Los Angeles, CA",msa,CA,2020-01-04,0.0277652873405895,0.0281500573226207
753899,2,"Los Angeles, CA",msa,CA,2020-01-11,0.0311557170435688,0.0282892909877891
753899,2,"Los Angeles, CA",msa,CA,2020-01-18,0.0307712064897471,0.029897403624635128
753899,2,"Los Angeles, CA",msa,CA,2020-01-25,0.0302023959662113,0.030709773166509063
753899,2,"Los Angeles, CA",msa,CA,2020-02-01,0.0280082772364088,0.029660626564122397
753899,2,"Los Angeles, CA",msa,CA,2020-02-08,0.0299439049046692,0.029384859369096433
753899,2,"Los Angeles, CA",msa,CA,2020-02-15,0.0330506998343091,0.030334293991795696
753899,2,"Los Angeles, CA",msa,CA,2020-02-22,0.0345246577443977,0.032506420827791996
753899,2,"Los Angeles, CA",msa,CA,2020-02-29,0.0342400717284812,0.03393847643572933
753899,2,"Los Angeles, CA",msa,CA,2020-03-07,0.0319687728888694,0.03357783412058277
753899,2,"Los Angeles, CA",msa,CA,2020-03-14,0.034519887146689,0.03357624392134653
753899,2,"Los Angeles, CA",msa,CA,2020-03-21,0.0335628610097571,0.03335050701510517
753899,2,"Los Angeles, CA",msa,CA,2020-03-28,0.0330468012094127,0.0337098497886196
753899,2,"Los Angeles, CA",msa,CA,2020-04-04,0.0300925704724104,0.03223407756386006
753899,2,"Los Angeles, CA",msa,CA,2020-04-11,0.0312919055676945,0.03147709241650586
753899,2,"Los Angeles, CA",msa,CA,2020-04-18,0.0313521710640822,0.0309122157013957
753899,2,"Los Angeles, CA",msa,CA,2020-04-25,0.032498385586168,0.031714154072648236
753899,2,"Los Angeles, CA",msa,CA,2020-05-02,0.0287848579133474,0.0308784715211992
753899,2,"Los Angeles, CA",msa,CA,2020-05-09,0.0293918552780475,0.0302250329258543
753899,2,"Los Angeles, CA",msa,CA,2020-05-16,0.0308779545621972,0.029684889251197364
753899,2,"Los Angeles, CA",msa,CA,2020-05-23,0.0276825864751103,0.029317465438451665
753899,2,"Los Angeles, CA",msa,CA,2020-05-30,0.0290664249155156,0.029208988650941032
753899,2,"Los Angeles, CA",msa,CA,2020-06-06,0.0296717218249112,0.028806911071845697
753899,2,"Los Angeles, CA",msa,CA,2020-06-13,0.0304842444249795,0.029740797055135434
753899,2,"Los Angeles, CA",msa,CA,2020-06-20,0.0303878029433549,0.030181256397748532
753899,2,"Los Angeles, CA",msa,CA,2020-06-27,0.0313220185339007,0.030731355300745028
753899,2,"Los Angeles, CA",msa,CA,2020-07-04,0.0299479901137439,0.030552603863666497
753899,2,"Los Angeles, CA",msa,CA,2020-07-11,0.0311558282467418,0.030808612298128795
753899,2,"Los Angeles, CA",msa,CA,2020-07-18,0.0308272460005157,0.0306436881203338
753899,2,"Los Angeles, CA",msa,CA,2020-07-25,0.0302046473745256,0.030729240540594366
753899,2,"Los Angeles, CA",msa,CA,2020-08-01,0.0311312190804975,0.030721037485179598
753899,2,"Los Angeles, CA",msa,CA,2020-08-08,0.0332866486651732,0.031540838373398765
753899,2,"Los Angeles, CA",msa,CA,2020-08-15,0.0330776514714047,0.032498506405691796
753899,2,"Los Angeles, CA",msa,CA,2020-08-22,0.0317365848092996,0.032700294981959165
753899,2,"Los Angeles, CA",msa,CA,2020-08-29,0.03260096659699,0.03247173429256476
753899,2,"Los Angeles, CA",msa,CA,2020-09-05,0.032164963231606,0.03216750487929853
753899,2,"Los Angeles, CA",msa,CA,2020-09-12,0.0330136402577417,0.03259319002877923
753899,2,"Los Angeles, CA",msa,CA,2020-09-19,0.0340633136699134,0.03308063905308703
753899,2,"Los Angeles, CA",msa,CA,2020-09-26,0.0321801595424786,0.03308570449004456
753899,2,"Los Angeles, CA",msa,CA,2020-10-03,0.032858553825782,0.033034009012724665
753899,2,"Los Angeles, CA",msa,CA,2020-10-10,0.0316992540006668,0.0322459891229758
753899,2,"Los Angeles, CA",msa,CA,2020-10-17,0.0316646847765936,0.03207416420101413
753899,2,"Los Angeles, CA",msa,CA,2020-10-24,0.0326731139812524,0.032012350919504266
753899,2,"Los Angeles, CA",msa,CA,2020-10-31,0.0316081118569741,0.03198197020494003
753899,2,"Los Angeles, CA",msa,CA,2020-11-07,0.0305511415045972,0.03161078911427456
753899,2,"Los Angeles, CA",msa,CA,2020-11-14,0.0331803590291891,0.03177987079692013
753899,2,"Los Angeles, CA",msa,CA,2020-11-21,0.0333629149695037,0.032364805167763334
753899,2,"Los Angeles, CA",msa,CA,2020-11-28,0.0310789484826685,0.03254074082712043
753899,2,"Los Angeles, CA",msa,CA,2020-12-05,0.0325245091326511,0.0323221241949411
753899,2,"Los Angeles, CA",msa,CA,2020-12-12,0.0329447289493208,0.03218272885488013
753899,2,"Los Angeles, CA",msa,CA,2020-12-19,0.0339431529646981,0.03313746368222333
753899,2,"Los Angeles, CA",msa,CA,2020-12-26,0.0314537749074958,0.032780552273838234
753899,2,"Los Angeles, CA",msa,CA,2021-01-02,0.0282618857213026,0.0312196045311655
753899,2,"Los Angeles, CA",msa,CA,2021-01-09,0.0348055338666454,0.0315070648318146
753899,2,"Los Angeles, CA",msa,CA,2021-01-16,0.0364727546105301,0.03318005806615937
753899,2,"Los Angeles, CA",msa,CA,2021-01-23,0.0311978055602383,0.03415869801247127
753899,2,"Los Angeles, CA",msa,CA,2021-01-30,0.0378282592777132,0.03516627314949387
753899,2,"Los Angeles, CA",msa,CA,2021-02-06,0.0351959689501173,0.03474067792935627
753899,2,"Los Angeles, CA",msa,CA,2021-02-13,0.0378027711435368,0.036942333123789105
753899,2,"Los Angeles, CA",msa,CA,2021-02-20,0.0341609640322372,0.0357199013752971
753899,2,"Los Angeles, CA",msa,CA,2021-02-27,0.0356864105711685,0.0358833819156475
753899,2,"Los Angeles, CA",msa,CA,2021-03-06,0.0358993959361546,0.035248923513186765
753899,2,"Los Angeles, CA",msa,CA,2021-03-13,0.0360853459559071,0.035890384154410065
753899,2,"Los Angeles, CA",msa,CA,2021-03-20,0.0359340647602591,0.0359729355507736
753899,2,"Los Angeles, CA",msa,CA,2021-03-27,0.0381309548990838,0.036716788538416666
753899,2,"Los Angeles, CA",msa,CA,2021-04-03,0.0380607038071066,0.037375241155483165
753899,2,"Los Angeles, CA",msa,CA,2021-04-10,0.0372109699328773,0.03780087621302257
753899,2,"Los Angeles, CA",msa,CA,2021-04-17,0.0389785884837283,0.0380834207412374
753899,2,"Los Angeles, CA",msa,CA,2021-04-24,0.0407877114903264,0.03899242330231067
753899,2,"Los Angeles, CA",msa,CA,2021-05-01,0.0402809347905818,0.0400157449215455
753899,2,"Los Angeles, CA",msa,CA,2021-05-08,0.0412336838206692,0.040767443367192464
753899,2,"Los Angeles, CA",msa,CA,2021-05-15,0.0365354110602954,0.039350009890515465
753899,2,"Los Angeles, CA",msa,CA,2021-05-22,0.0404467982750836,0.03940529771868273
753899,2,"Los Angeles, CA",msa,CA,2021-05-29,0.0377989337824927,0.03826038103929057
753899,2,"Los Angeles, CA",msa,CA,2021-06-05,0.0425924519020078,0.040279394653194696
753899,2,"Los Angeles, CA",msa,CA,2021-06-12,0.0398969196916115,0.040096101792037334
753899,2,"Los Angeles, CA",msa,CA,2021-06-19,0.040037738936389,0.04084237017666943
753899,2,"Los Angeles, CA",msa,CA,2021-06-26,0.0408398214002826,0.0402581600094277
753899,2,"Los Angeles, CA",msa,CA,2021-07-03,0.0369237742112873,0.039267111515986296
753899,2,"Los Angeles, CA",msa,CA,2021-07-10,0.0416028474986728,0.039788814370080895
753899,2,"Los Angeles, CA",msa,CA,2021-07-17,0.0385871054452628,0.03903790905174097
753899,2,"Los Angeles, CA",msa,CA,2021-07-24,0.0423274054313956,0.040839119458443734
753899,2,"Los Angeles, CA",msa,CA,2021-07-31,0.0387755031432938,0.03989667133998407
753899,2,"Los Angeles, CA",msa,CA,2021-08-07,0.037978801309735,0.03969390329480813
753899,2,"Los Angeles, CA",msa,CA,2021-08-14,0.036244599774943,0.037666301409323935
753899,2,"Los Angeles, CA",msa,CA,2021-08-21,0.0374862221170901,0.03723654106725604
753899,2,"Los Angeles, CA",msa,CA,2021-08-28,0.0383004565036478,0.037343759465226965
753899,2,"Los Angeles, CA",msa,CA,2021-09-04,0.039521521522415,0.0384360667143843
753899,2,"Los Angeles, CA",msa,CA,2021-09-11,0.0378830578553213,0.038568345293794694
753899,2,"Los Angeles, CA",msa,CA,2021-09-18,0.0358465327017527,0.037750370693163
753899,2,"Los Angeles, CA",msa,CA,2021-09-25,0.0362324635750256,0.0366540180440332
753899,2,"Los Angeles, CA",msa,CA,2021-10-02,0.0381952934345946,0.036758096570457637
753899,2,"Los Angeles, CA",msa,CA,2021-10-09,0.038068176776763,0.037498644595461074
753899,2,"Los Angeles, CA",msa,CA,2021-10-16,0.036532304542175,0.037598591584510864
753899,2,"Los Angeles, CA",msa,CA,2021-10-23,0.0399911034365176,0.0381971949184852
753899,2,"Los Angeles, CA",msa,CA,2021-10-30,0.0384943998123931,0.038339269263695235
753899,2,"Los Angeles, CA",msa,CA,2021-11-06,0.0391491960730699,0.0392115664406602
753899,2,"Los Angeles, CA",msa,CA,2021-11-13,0.0377462566063834,0.038463284163948806
753899,2,"Los Angeles, CA",msa,CA,2021-11-20,0.0355484622600638,0.03748130497983903
753899,2,"Los Angeles, CA",msa,CA,2021-11-27,0.0368630828891282,0.03671926725185847
753899,2,"Los Angeles, CA",msa,CA,2021-12-04,0.0389447646747065,0.0371187699412995
753899,2,"Los Angeles, CA",msa,CA,2021-12-11,0.0350982344873787,0.03696869401707113
753899,2,"Los Angeles, CA",msa,CA,2021-12-18,0.0343496187924042,0.03613087265149647
753899,2,"Los Angeles, CA",msa,CA,2021-12-25,0.0407430594429434,0.036730304240908764
753899,2,"Los Angeles, CA",msa,CA,2022-01-01,0.0351409222542744,0.036744533496540666
753899,2,"Los Angeles, CA",msa,CA,2022-01-08,0.044338743926597,0.040074241874604934
753899,2,"Los Angeles, CA",msa,CA,2022-01-15,0.0399494239817881,0.0398096967208865
753899,2,"Los Angeles, CA",msa,CA,2022-01-22,0.041756822722392,0.042014996876925705
753899,2,"Los Angeles, CA",msa,CA,2022-01-29,0.0408666199075646,0.0408576222039149
753899,2,"Los Angeles, CA",msa,CA,2022-02-05,0.0432571676174208,0.041960203415792464
753899,2,"Los Angeles, CA",msa,CA,2022-02-12,0.0426633532407824,0.04226238025525594
753899,2,"Los Angeles, CA",msa,CA,2022-02-19,0.0415041227574849,0.042474881205229374
753899,2,"Los Angeles, CA",msa,CA,2022-02-26,0.0448220630813391,0.042996513026535475
753899,2,"Los Angeles, CA",msa,CA,2022-03-05,0.0411625003698826,0.042496228736235535
753899,2,"Los Angeles, CA",msa,CA,2022-03-12,0.041147408227741,0.04237732389298757
753899,2,"Los Angeles, CA",msa,CA,2022-03-19,0.0446695328491898,0.04232648048227113
753899,2,"Los Angeles, CA",msa,CA,2022-03-26,0.0433373548483468,0.043051431975092536
753899,2,"Los Angeles, CA",msa,CA,2022-04-02,0.0378895161824463,0.041965467959994306
753899,2,"Los Angeles, CA",msa,CA,2022-04-09,0.0393734676865353,0.04020011290577613
753899,2,"Los Angeles, CA",msa,CA,2022-04-16,0.0407342358086308,0.039332406559204135
753899,2,"Los Angeles, CA",msa,CA,2022-04-23,0.0436829690785458,0.041263557524570636
753899,2,"Los Angeles, CA",msa,CA,2022-04-30,0.0408358795426562,0.0417510281432776
753899,2,"Los Angeles, CA",msa,CA,2022-05-07,0.0409887965599476,0.04183588172704986
753899,2,"Los Angeles, CA",msa,CA,2022-05-14,0.0403539740363414,0.04072621671298174
753899,2,"Los Angeles, CA",msa,CA,2022-05-21,0.0440633348133326,0.04180203513654054
753899,2,"Los Angeles, CA",msa,CA,2022-05-28,0.0403218638882217,0.04157972424596523
753899,2,"Los Angeles, CA",msa,CA,2022-06-04,0.04124008424617,0.0418750943159081
753899,2,"Los Angeles, CA",msa,CA,2022-06-11,0.0402928596533139,0.040618269262568535
753899,2,"Los Angeles, CA",msa,CA,2022-06-18,0.0414476117231589,0.04099351854088093
753899,2,"Los Angeles, CA",msa,CA,2022-06-25,0.0393415237944975,0.040360665056990104
753899,2,"Los Angeles, CA",msa,CA,2022-07-02,0.0391267679808721,0.03997196783284283
753899,2,"Los Angeles, CA",msa,CA,2022-07-09,0.0397040973443318,0.039390796373233804
753899,2,"Los Angeles, CA",msa,CA,2022-07-16,0.0383613398743382,0.039064068399847364
753899,2,"Los Angeles, CA",msa,CA,2022-07-23,0.039793784251567,0.03928640715674567
753899,2,"Los Angeles, CA",msa,CA,2022-07-30,0.0388193085670309,0.03899147756431203
753899,2,"Los Angeles, CA",msa,CA,2022-08-06,0.0369991115673336,0.03853740146197717
753899,2,"Los Angeles, CA",msa,CA,2022-08-13,0.0364081478169194,0.03740885598376129
753899,2,"Los Angeles, CA",msa,CA,2022-08-20,0.0351924592232365,0.0361999062024965
753899,2,"Los Angeles, CA",msa,CA,2022-08-27,0.0370257807000614,0.03620879591340576
753899,2,"Los Angeles, CA",msa,CA,2022-09-03,0.0349977406588787,0.035738660194058865
753899,2,"Los Angeles, CA",msa,CA,2022-09-10,0.0353635391410823,0.0357956868333408
753899,2,"Los Angeles, CA",msa,CA,2022-09-17,0.0352431158022006,0.03520146520072053
753899,2,"Los Angeles, CA",msa,CA,2022-09-24,0.0361308739981838,0.03557917631382223
753899,2,"Los Angeles, CA",msa,CA,2022-10-01,0.0377187898404631,0.036364259880282496
753899,2,"Los Angeles, CA",msa,CA,2022-10-08,0.0357225270364772,0.03652406362504137
753899,2,"Los Angeles, CA",msa,CA,2022-10-15,0.0367758866697663,0.0367390678489022
753899,2,"Los Angeles, CA",msa,CA,2022-10-22,0.0367364961759828,0.03641163662740876
753899,2,"Los Angeles, CA",msa,CA,2022-10-29,0.0372132740863655,0.03690855231070487
753899,2,"Los Angeles, CA",msa,CA,2022-11-05,0.0376014762622778,0.03718374884154203
753899,2,"Los Angeles, CA",msa,CA,2022-11-12,0.0367606485580628,0.0371917996355687
753899,2,"Los Angeles, CA",msa,CA,2022-11-19,0.0368903605485253,0.03708416178962196
753899,2,"Los Angeles, CA",msa,CA,2022-11-26,0.0381917801271518,0.037280929744579965
753899,2,"Los Angeles, CA",msa,CA,2022-12-03,0.0364114199972187,0.03716452022429859
753899,2,"Los Angeles, CA",msa,CA,2022-12-10,0.0347002952688406,0.0364344984644037
753899,2,"Los Angeles, CA",msa,CA,2022-12-17,0.0350164346737839,0.035376049979947734
753899,2,"Los Angeles, CA",msa,CA,2022-12-24,0.0379988265900524,0.03590518551089231
753899,2,"Los Angeles, CA",msa,CA,2022-12-31,0.0372519719613769,0.0367557444084044
753899,2,"Los Angeles, CA",msa,CA,2023-01-07,0.0353674761765316,0.03687275824265363
753899,2,"Los Angeles, CA",msa,CA,2023-01-14,0.0372472718805135,0.036622240006140665
753899,2,"Los Angeles, CA",msa,CA,2023-01-21,0.0382728643506187,0.03696253746922126
753899,2,"Los Angeles, CA",msa,CA,2023-01-28,0.0365527556987751,0.037357630643302435
753899,2,"Los Angeles, CA",msa,CA,2023-02-04,0.0347929941661785,0.03653953807185743
753899,2,"Los Angeles, CA",msa,CA,2023-02-11,0.0372170518405208,0.03618760056849146
753899,2,"Los Angeles, CA",msa,CA,2023-02-18,0.0364200603184403,0.036143368775046536
753899,2,"Los Angeles, CA",msa,CA,2023-02-25,0.0363895369139254,0.03667554969096217
753899,2,"Los Angeles, CA",msa,CA,2023-03-04,0.0375133623286476,0.0367743198536711
753899,2,"Los Angeles, CA",msa,CA,2023-03-11,0.0349140694655451,0.03627232290270604
753899,2,"Los Angeles, CA",msa,CA,2023-03-18,0.0342060171128382,0.0355444829690103
753899,2,"Los Angeles, CA",msa,CA,2023-03-25,0.0358889731017757,0.03500301989338633
753899,2,"Los Angeles, CA",msa,CA,2023-04-01,0.0377501667431437,0.03594838565258587
753899,2,"Los Angeles, CA",msa,CA,2023-04-08,0.0378778668651457,0.037172335570021704
753899,2,"Los Angeles, CA",msa,CA,2023-04-15,0.0412234049380443,0.038950479515444565
753899,2,"Los Angeles, CA",msa,CA,2023-04-22,0.0390743296217474,0.0393918671416458
753899,2,"Los Angeles, CA",msa,CA,2023-04-29,0.036819973383476,0.039039235981089236
753899,2,"Los Angeles, CA",msa,CA,2023-05-06,0.0380604900498036,0.037984931018342334
753899,2,"Los Angeles, CA",msa,CA,2023-05-13,0.0369818036625526,0.0372874223652774
753899,2,"Los Angeles, CA",msa,CA,2023-05-20,0.0410427656558708,0.038695019789409
753899,2,"Los Angeles, CA",msa,CA,2023-05-27,0.0404332592145483,0.03948594284432389
753899,2,"Los Angeles, CA",msa,CA,2023-06-03,0.0376484573616691,0.0397081607440294
753899,2,"Los Angeles, CA",msa,CA,2023-06-10,0.0404376986842119,0.039506471753476435
753899,2,"Los Angeles, CA",msa,CA,2023-06-17,0.0378184760008821,0.038634877348921036
753899,2,"Los Angeles, CA",msa,CA,2023-06-24,0.0389462488855498,0.03906747452354793
753899,2,"Los Angeles, CA",msa,CA,2023-07-01,0.0385355700998271,0.03843343166208634
753899,2,"Los Angeles, CA",msa,CA,2023-07-08,0.0380334859565485,0.03850510164730847
753899,2,"Los Angeles, CA",msa,CA,2023-07-15,0.040944037287181,0.03917103111451887
753899,2,"Los Angeles, CA",msa,CA,2023-07-22,0.0388316028615916,0.0392697087017737
753899,2,"Los Angeles, CA",msa,CA,2023-07-29,0.0408614865324096,0.040212375560394066
753899,2,"Los Angeles, CA",msa,CA,2023-08-05,0.0379389995654551,0.039210696319818765
753899,2,"Los Angeles, CA",msa,CA,2023-08-12,0.0389615946069541,0.039254026901606266
753899,2,"Los Angeles, CA",msa,CA,2023-08-19,0.0367391388955415,0.03787991102265023
753899,2,"Los Angeles, CA",msa,CA,2023-08-26,0.0365281491128994,0.037409627538465
753899,2,"Los Angeles, CA",msa,CA,2023-09-02,0.0358437779694926,0.03637035532597783
753899,2,"Los Angeles, CA",msa,CA,2023-09-09,0.0377406796713652,0.0367042022512524
