,Region ID,Size Rank,Region Name,Region Type,State Name,Date,Median Days Pending,Median Days Pending Rolling Avg,ID,Name,State,Country,Longitude,Latitude,full_name,Temperature,Temperature (Farenheit)
943,394347,9,"Atlanta, GA",msa,GA,2022-07-30,13.0,12.0,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",299.53499999999997,79.493
944,394347,9,"Atlanta, GA",msa,GA,2022-08-06,14.0,12.666666666666666,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",299.115,78.737
945,394347,9,"Atlanta, GA",msa,GA,2022-08-13,15.0,14.0,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",298.1625,77.023
946,394347,9,"Atlanta, GA",msa,GA,2022-08-20,14.0,14.333333333333334,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",296.4225,73.891
947,394347,9,"Atlanta, GA",msa,GA,2022-08-27,15.0,14.666666666666666,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",298.7875,78.148
948,394347,9,"Atlanta, GA",msa,GA,2022-09-03,18.0,15.666666666666666,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",297.53,75.884
949,394347,9,"Atlanta, GA",msa,GA,2022-09-10,18.0,17.0,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",294.53749999999997,70.497
950,394347,9,"Atlanta, GA",msa,GA,2022-09-17,17.0,17.666666666666668,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",294.95,71.24
951,394347,9,"Atlanta, GA",msa,GA,2022-09-24,16.0,17.0,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",292.185,66.263
952,394347,9,"Atlanta, GA",msa,GA,2022-10-01,17.0,16.666666666666668,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",290.96999999999997,64.076
953,394347,9,"Atlanta, GA",msa,GA,2022-10-08,18.0,17.0,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",292.3325,66.529
954,394347,9,"Atlanta, GA",msa,GA,2022-10-15,19.0,18.0,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",289.03000000000003,60.584
955,394347,9,"Atlanta, GA",msa,GA,2022-10-22,20.0,19.0,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",285.82,54.806
956,394347,9,"Atlanta, GA",msa,GA,2022-10-29,20.0,19.666666666666668,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",287.875,58.505
957,394347,9,"Atlanta, GA",msa,GA,2022-11-05,25.0,21.666666666666668,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",291.935,65.813
958,394347,9,"Atlanta, GA",msa,GA,2022-11-12,25.0,23.333333333333332,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",289.65,61.7
959,394347,9,"Atlanta, GA",msa,GA,2022-11-19,26.0,25.333333333333332,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",277.77750000000003,40.33
960,394347,9,"Atlanta, GA",msa,GA,2022-11-26,28.0,26.333333333333332,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",284.9475,53.236
961,394347,9,"Atlanta, GA",msa,GA,2022-12-03,32.0,28.666666666666668,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",284.7525,52.885
962,394347,9,"Atlanta, GA",msa,GA,2022-12-10,33.0,31.0,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",286.4225,55.891
963,394347,9,"Atlanta, GA",msa,GA,2022-12-17,35.0,33.333333333333336,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",280.1575,44.614
964,394347,9,"Atlanta, GA",msa,GA,2022-12-24,35.0,34.333333333333336,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",261.78999999999996,11.552
965,394347,9,"Atlanta, GA",msa,GA,2022-12-31,42.0,37.333333333333336,4180439.0,Atlanta,GA,US,-84.387978,33.749001,"Atlanta, GA",287.17,57.236
