Region ID,Size Rank,Region Name,Region Type,State Name,Date,Mean Days Pending,Mean Days Pending Rolling Avg
394913,1,"New York, NY",msa,NY,2018-01-06,71.0,
394913,1,"New York, NY",msa,NY,2018-01-13,73.0,
394913,1,"New York, NY",msa,NY,2018-01-20,71.0,71.66666666666667
394913,1,"New York, NY",msa,NY,2018-01-27,76.0,73.33333333333333
394913,1,"New York, NY",msa,NY,2018-02-03,73.0,73.33333333333333
394913,1,"New York, NY",msa,NY,2018-02-10,71.0,73.33333333333333
394913,1,"New York, NY",msa,NY,2018-02-17,68.0,70.66666666666667
394913,1,"New York, NY",msa,NY,2018-02-24,63.0,67.33333333333333
394913,1,"New York, NY",msa,NY,2018-03-03,63.0,64.66666666666667
394913,1,"New York, NY",msa,NY,2018-03-10,63.0,63.0
394913,1,"New York, NY",msa,NY,2018-03-17,64.0,63.333333333333336
394913,1,"New York, NY",msa,NY,2018-03-24,64.0,63.666666666666664
394913,1,"New York, NY",msa,NY,2018-03-31,64.0,64.0
394913,1,"New York, NY",msa,NY,2018-04-07,65.0,64.33333333333333
394913,1,"New York, NY",msa,NY,2018-04-14,67.0,65.33333333333333
394913,1,"New York, NY",msa,NY,2018-04-21,66.0,66.0
394913,1,"New York, NY",msa,NY,2018-04-28,61.0,64.66666666666667
394913,1,"New York, NY",msa,NY,2018-05-05,63.0,63.333333333333336
394913,1,"New York, NY",msa,NY,2018-05-12,62.0,62.0
394913,1,"New York, NY",msa,NY,2018-05-19,60.0,61.666666666666664
394913,1,"New York, NY",msa,NY,2018-05-26,62.0,61.333333333333336
394913,1,"New York, NY",msa,NY,2018-06-02,63.0,61.666666666666664
394913,1,"New York, NY",msa,NY,2018-06-09,66.0,63.666666666666664
394913,1,"New York, NY",msa,NY,2018-06-16,62.0,63.666666666666664
394913,1,"New York, NY",msa,NY,2018-06-23,66.0,64.66666666666667
394913,1,"New York, NY",msa,NY,2018-06-30,68.0,65.33333333333333
394913,1,"New York, NY",msa,NY,2018-07-07,65.0,66.33333333333333
394913,1,"New York, NY",msa,NY,2018-07-14,70.0,67.66666666666667
394913,1,"New York, NY",msa,NY,2018-07-21,72.0,69.0
394913,1,"New York, NY",msa,NY,2018-07-28,74.0,72.0
394913,1,"New York, NY",msa,NY,2018-08-04,75.0,73.66666666666667
394913,1,"New York, NY",msa,NY,2018-08-11,79.0,76.0
394913,1,"New York, NY",msa,NY,2018-08-18,78.0,77.33333333333333
394913,1,"New York, NY",msa,NY,2018-08-25,76.0,77.66666666666667
394913,1,"New York, NY",msa,NY,2018-09-01,77.0,77.0
394913,1,"New York, NY",msa,NY,2018-09-08,81.0,78.0
394913,1,"New York, NY",msa,NY,2018-09-15,79.0,79.0
394913,1,"New York, NY",msa,NY,2018-09-22,82.0,80.66666666666667
394913,1,"New York, NY",msa,NY,2018-09-29,87.0,82.66666666666667
394913,1,"New York, NY",msa,NY,2018-10-06,82.0,83.66666666666667
394913,1,"New York, NY",msa,NY,2018-10-13,83.0,84.0
394913,1,"New York, NY",msa,NY,2018-10-20,83.0,82.66666666666667
394913,1,"New York, NY",msa,NY,2018-10-27,90.0,85.33333333333333
394913,1,"New York, NY",msa,NY,2018-11-03,89.0,87.33333333333333
394913,1,"New York, NY",msa,NY,2018-11-10,86.0,88.33333333333333
394913,1,"New York, NY",msa,NY,2018-11-17,91.0,88.66666666666667
394913,1,"New York, NY",msa,NY,2018-11-24,93.0,90.0
394913,1,"New York, NY",msa,NY,2018-12-01,100.0,94.66666666666667
394913,1,"New York, NY",msa,NY,2018-12-08,102.0,98.33333333333333
394913,1,"New York, NY",msa,NY,2018-12-15,100.0,100.66666666666667
394913,1,"New York, NY",msa,NY,2018-12-22,99.0,100.33333333333333
394913,1,"New York, NY",msa,NY,2018-12-29,102.0,100.33333333333333
394913,1,"New York, NY",msa,NY,2019-01-05,111.0,104.0
394913,1,"New York, NY",msa,NY,2019-01-12,112.0,108.33333333333333
394913,1,"New York, NY",msa,NY,2019-01-19,107.0,110.0
394913,1,"New York, NY",msa,NY,2019-01-26,105.0,108.0
394913,1,"New York, NY",msa,NY,2019-02-02,104.0,105.33333333333333
394913,1,"New York, NY",msa,NY,2019-02-09,100.0,103.0
394913,1,"New York, NY",msa,NY,2019-02-16,101.0,101.66666666666667
394913,1,"New York, NY",msa,NY,2019-02-23,99.0,100.0
394913,1,"New York, NY",msa,NY,2019-03-02,95.0,98.33333333333333
394913,1,"New York, NY",msa,NY,2019-03-09,97.0,97.0
394913,1,"New York, NY",msa,NY,2019-03-16,92.0,94.66666666666667
394913,1,"New York, NY",msa,NY,2019-03-23,91.0,93.33333333333333
394913,1,"New York, NY",msa,NY,2019-03-30,90.0,91.0
394913,1,"New York, NY",msa,NY,2019-04-06,81.0,87.33333333333333
394913,1,"New York, NY",msa,NY,2019-04-13,86.0,85.66666666666667
394913,1,"New York, NY",msa,NY,2019-04-20,85.0,84.0
394913,1,"New York, NY",msa,NY,2019-04-27,87.0,86.0
394913,1,"New York, NY",msa,NY,2019-05-04,82.0,84.66666666666667
394913,1,"New York, NY",msa,NY,2019-05-11,80.0,83.0
394913,1,"New York, NY",msa,NY,2019-05-18,77.0,79.66666666666667
394913,1,"New York, NY",msa,NY,2019-05-25,79.0,78.66666666666667
394913,1,"New York, NY",msa,NY,2019-06-01,81.0,79.0
394913,1,"New York, NY",msa,NY,2019-06-08,77.0,79.0
394913,1,"New York, NY",msa,NY,2019-06-15,77.0,78.33333333333333
394913,1,"New York, NY",msa,NY,2019-06-22,81.0,78.33333333333333
394913,1,"New York, NY",msa,NY,2019-06-29,85.0,81.0
394913,1,"New York, NY",msa,NY,2019-07-06,80.0,82.0
394913,1,"New York, NY",msa,NY,2019-07-13,86.0,83.66666666666667
394913,1,"New York, NY",msa,NY,2019-07-20,84.0,83.33333333333333
394913,1,"New York, NY",msa,NY,2019-07-27,83.0,84.33333333333333
394913,1,"New York, NY",msa,NY,2019-08-03,90.0,85.66666666666667
394913,1,"New York, NY",msa,NY,2019-08-10,81.0,84.66666666666667
394913,1,"New York, NY",msa,NY,2019-08-17,89.0,86.66666666666667
394913,1,"New York, NY",msa,NY,2019-08-24,95.0,88.33333333333333
394913,1,"New York, NY",msa,NY,2019-08-31,94.0,92.66666666666667
394913,1,"New York, NY",msa,NY,2019-09-07,96.0,95.0
394913,1,"New York, NY",msa,NY,2019-09-14,91.0,93.66666666666667
394913,1,"New York, NY",msa,NY,2019-09-21,96.0,94.33333333333333
394913,1,"New York, NY",msa,NY,2019-09-28,90.0,92.33333333333333
394913,1,"New York, NY",msa,NY,2019-10-05,90.0,92.0
394913,1,"New York, NY",msa,NY,2019-10-12,97.0,92.33333333333333
394913,1,"New York, NY",msa,NY,2019-10-19,91.0,92.66666666666667
394913,1,"New York, NY",msa,NY,2019-10-26,91.0,93.0
394913,1,"New York, NY",msa,NY,2019-11-02,101.0,94.33333333333333
394913,1,"New York, NY",msa,NY,2019-11-09,93.0,95.0
394913,1,"New York, NY",msa,NY,2019-11-16,99.0,97.66666666666667
394913,1,"New York, NY",msa,NY,2019-11-23,101.0,97.66666666666667
394913,1,"New York, NY",msa,NY,2019-11-30,103.0,101.0
394913,1,"New York, NY",msa,NY,2019-12-07,103.0,102.33333333333333
394913,1,"New York, NY",msa,NY,2019-12-14,111.0,105.66666666666667
394913,1,"New York, NY",msa,NY,2019-12-21,109.0,107.66666666666667
394913,1,"New York, NY",msa,NY,2019-12-28,111.0,110.33333333333333
394913,1,"New York, NY",msa,NY,2020-01-04,118.0,112.66666666666667
394913,1,"New York, NY",msa,NY,2020-01-11,113.0,114.0
394913,1,"New York, NY",msa,NY,2020-01-18,123.0,118.0
394913,1,"New York, NY",msa,NY,2020-01-25,113.0,116.33333333333333
394913,1,"New York, NY",msa,NY,2020-02-01,110.0,115.33333333333333
394913,1,"New York, NY",msa,NY,2020-02-08,102.0,108.33333333333333
394913,1,"New York, NY",msa,NY,2020-02-15,103.0,105.0
394913,1,"New York, NY",msa,NY,2020-02-22,104.0,103.0
394913,1,"New York, NY",msa,NY,2020-02-29,99.0,102.0
394913,1,"New York, NY",msa,NY,2020-03-07,92.0,98.33333333333333
394913,1,"New York, NY",msa,NY,2020-03-14,85.0,92.0
394913,1,"New York, NY",msa,NY,2020-03-21,81.0,86.0
394913,1,"New York, NY",msa,NY,2020-03-28,88.0,84.66666666666667
394913,1,"New York, NY",msa,NY,2020-04-04,82.0,83.66666666666667
394913,1,"New York, NY",msa,NY,2020-04-11,89.0,86.33333333333333
394913,1,"New York, NY",msa,NY,2020-04-18,83.0,84.66666666666667
394913,1,"New York, NY",msa,NY,2020-04-25,94.0,88.66666666666667
394913,1,"New York, NY",msa,NY,2020-05-02,93.0,90.0
394913,1,"New York, NY",msa,NY,2020-05-09,96.0,94.33333333333333
394913,1,"New York, NY",msa,NY,2020-05-16,83.0,90.66666666666667
394913,1,"New York, NY",msa,NY,2020-05-23,85.0,88.0
394913,1,"New York, NY",msa,NY,2020-05-30,80.0,82.66666666666667
394913,1,"New York, NY",msa,NY,2020-06-06,78.0,81.0
394913,1,"New York, NY",msa,NY,2020-06-13,81.0,79.66666666666667
394913,1,"New York, NY",msa,NY,2020-06-20,77.0,78.66666666666667
394913,1,"New York, NY",msa,NY,2020-06-27,73.0,77.0
394913,1,"New York, NY",msa,NY,2020-07-04,76.0,75.33333333333333
394913,1,"New York, NY",msa,NY,2020-07-11,70.0,73.0
394913,1,"New York, NY",msa,NY,2020-07-18,74.0,73.33333333333333
394913,1,"New York, NY",msa,NY,2020-07-25,68.0,70.66666666666667
394913,1,"New York, NY",msa,NY,2020-08-01,68.0,70.0
394913,1,"New York, NY",msa,NY,2020-08-08,69.0,68.33333333333333
394913,1,"New York, NY",msa,NY,2020-08-15,67.0,68.0
394913,1,"New York, NY",msa,NY,2020-08-22,64.0,66.66666666666667
394913,1,"New York, NY",msa,NY,2020-08-29,69.0,66.66666666666667
394913,1,"New York, NY",msa,NY,2020-09-05,67.0,66.66666666666667
394913,1,"New York, NY",msa,NY,2020-09-12,66.0,67.33333333333333
394913,1,"New York, NY",msa,NY,2020-09-19,65.0,66.0
394913,1,"New York, NY",msa,NY,2020-09-26,62.0,64.33333333333333
394913,1,"New York, NY",msa,NY,2020-10-03,66.0,64.33333333333333
394913,1,"New York, NY",msa,NY,2020-10-10,67.0,65.0
394913,1,"New York, NY",msa,NY,2020-10-17,65.0,66.0
394913,1,"New York, NY",msa,NY,2020-10-24,62.0,64.66666666666667
394913,1,"New York, NY",msa,NY,2020-10-31,65.0,64.0
394913,1,"New York, NY",msa,NY,2020-11-07,68.0,65.0
394913,1,"New York, NY",msa,NY,2020-11-14,68.0,67.0
394913,1,"New York, NY",msa,NY,2020-11-21,69.0,68.33333333333333
394913,1,"New York, NY",msa,NY,2020-11-28,67.0,68.0
394913,1,"New York, NY",msa,NY,2020-12-05,71.0,69.0
394913,1,"New York, NY",msa,NY,2020-12-12,73.0,70.33333333333333
394913,1,"New York, NY",msa,NY,2020-12-19,78.0,74.0
394913,1,"New York, NY",msa,NY,2020-12-26,83.0,78.0
394913,1,"New York, NY",msa,NY,2021-01-02,90.0,83.66666666666667
394913,1,"New York, NY",msa,NY,2021-01-09,92.0,88.33333333333333
394913,1,"New York, NY",msa,NY,2021-01-16,93.0,91.66666666666667
394913,1,"New York, NY",msa,NY,2021-01-23,84.0,89.66666666666667
394913,1,"New York, NY",msa,NY,2021-01-30,82.0,86.33333333333333
394913,1,"New York, NY",msa,NY,2021-02-06,101.0,89.0
394913,1,"New York, NY",msa,NY,2021-02-13,76.0,86.33333333333333
394913,1,"New York, NY",msa,NY,2021-02-20,81.0,86.0
394913,1,"New York, NY",msa,NY,2021-02-27,83.0,80.0
394913,1,"New York, NY",msa,NY,2021-03-06,77.0,80.33333333333333
394913,1,"New York, NY",msa,NY,2021-03-13,72.0,77.33333333333333
394913,1,"New York, NY",msa,NY,2021-03-20,67.0,72.0
394913,1,"New York, NY",msa,NY,2021-03-27,67.0,68.66666666666667
394913,1,"New York, NY",msa,NY,2021-04-03,65.0,66.33333333333333
394913,1,"New York, NY",msa,NY,2021-04-10,64.0,65.33333333333333
394913,1,"New York, NY",msa,NY,2021-04-17,63.0,64.0
394913,1,"New York, NY",msa,NY,2021-04-24,59.0,62.0
394913,1,"New York, NY",msa,NY,2021-05-01,59.0,60.333333333333336
394913,1,"New York, NY",msa,NY,2021-05-08,57.0,58.333333333333336
394913,1,"New York, NY",msa,NY,2021-05-15,59.0,58.333333333333336
394913,1,"New York, NY",msa,NY,2021-05-22,59.0,58.333333333333336
394913,1,"New York, NY",msa,NY,2021-05-29,58.0,58.666666666666664
394913,1,"New York, NY",msa,NY,2021-06-05,58.0,58.333333333333336
394913,1,"New York, NY",msa,NY,2021-06-12,57.0,57.666666666666664
394913,1,"New York, NY",msa,NY,2021-06-19,56.0,57.0
394913,1,"New York, NY",msa,NY,2021-06-26,58.0,57.0
394913,1,"New York, NY",msa,NY,2021-07-03,56.0,56.666666666666664
394913,1,"New York, NY",msa,NY,2021-07-10,57.0,57.0
394913,1,"New York, NY",msa,NY,2021-07-17,57.0,56.666666666666664
394913,1,"New York, NY",msa,NY,2021-07-24,59.0,57.666666666666664
394913,1,"New York, NY",msa,NY,2021-07-31,56.0,57.333333333333336
394913,1,"New York, NY",msa,NY,2021-08-07,64.0,59.666666666666664
394913,1,"New York, NY",msa,NY,2021-08-14,54.0,58.0
394913,1,"New York, NY",msa,NY,2021-08-21,58.0,58.666666666666664
394913,1,"New York, NY",msa,NY,2021-08-28,56.0,56.0
394913,1,"New York, NY",msa,NY,2021-09-04,62.0,58.666666666666664
394913,1,"New York, NY",msa,NY,2021-09-11,65.0,61.0
394913,1,"New York, NY",msa,NY,2021-09-18,65.0,64.0
394913,1,"New York, NY",msa,NY,2021-09-25,62.0,64.0
394913,1,"New York, NY",msa,NY,2021-10-02,62.0,63.0
394913,1,"New York, NY",msa,NY,2021-10-09,63.0,62.333333333333336
394913,1,"New York, NY",msa,NY,2021-10-16,66.0,63.666666666666664
394913,1,"New York, NY",msa,NY,2021-10-23,65.0,64.66666666666667
394913,1,"New York, NY",msa,NY,2021-10-30,65.0,65.33333333333333
394913,1,"New York, NY",msa,NY,2021-11-06,65.0,65.0
394913,1,"New York, NY",msa,NY,2021-11-13,68.0,66.0
394913,1,"New York, NY",msa,NY,2021-11-20,68.0,67.0
394913,1,"New York, NY",msa,NY,2021-11-27,74.0,70.0
394913,1,"New York, NY",msa,NY,2021-12-04,71.0,71.0
394913,1,"New York, NY",msa,NY,2021-12-11,69.0,71.33333333333333
394913,1,"New York, NY",msa,NY,2021-12-18,71.0,70.33333333333333
394913,1,"New York, NY",msa,NY,2021-12-25,76.0,72.0
394913,1,"New York, NY",msa,NY,2022-01-01,78.0,75.0
394913,1,"New York, NY",msa,NY,2022-01-08,81.0,78.33333333333333
394913,1,"New York, NY",msa,NY,2022-01-15,80.0,79.66666666666667
394913,1,"New York, NY",msa,NY,2022-01-22,76.0,79.0
394913,1,"New York, NY",msa,NY,2022-01-29,73.0,76.33333333333333
394913,1,"New York, NY",msa,NY,2022-02-05,73.0,74.0
394913,1,"New York, NY",msa,NY,2022-02-12,67.0,71.0
394913,1,"New York, NY",msa,NY,2022-02-19,68.0,69.33333333333333
394913,1,"New York, NY",msa,NY,2022-02-26,63.0,66.0
394913,1,"New York, NY",msa,NY,2022-03-05,66.0,65.66666666666667
394913,1,"New York, NY",msa,NY,2022-03-12,58.0,62.333333333333336
394913,1,"New York, NY",msa,NY,2022-03-19,56.0,60.0
394913,1,"New York, NY",msa,NY,2022-03-26,52.0,55.333333333333336
394913,1,"New York, NY",msa,NY,2022-04-02,52.0,53.333333333333336
394913,1,"New York, NY",msa,NY,2022-04-09,51.0,51.666666666666664
394913,1,"New York, NY",msa,NY,2022-04-16,47.0,50.0
394913,1,"New York, NY",msa,NY,2022-04-23,50.0,49.333333333333336
394913,1,"New York, NY",msa,NY,2022-04-30,51.0,49.333333333333336
394913,1,"New York, NY",msa,NY,2022-05-07,47.0,49.333333333333336
394913,1,"New York, NY",msa,NY,2022-05-14,43.0,47.0
394913,1,"New York, NY",msa,NY,2022-05-21,43.0,44.333333333333336
394913,1,"New York, NY",msa,NY,2022-05-28,43.0,43.0
394913,1,"New York, NY",msa,NY,2022-06-04,48.0,44.666666666666664
394913,1,"New York, NY",msa,NY,2022-06-11,46.0,45.666666666666664
394913,1,"New York, NY",msa,NY,2022-06-18,46.0,46.666666666666664
394913,1,"New York, NY",msa,NY,2022-06-25,47.0,46.333333333333336
394913,1,"New York, NY",msa,NY,2022-07-02,48.0,47.0
394913,1,"New York, NY",msa,NY,2022-07-09,47.0,47.333333333333336
394913,1,"New York, NY",msa,NY,2022-07-16,49.0,48.0
394913,1,"New York, NY",msa,NY,2022-07-23,47.0,47.666666666666664
394913,1,"New York, NY",msa,NY,2022-07-30,50.0,48.666666666666664
394913,1,"New York, NY",msa,NY,2022-08-06,48.0,48.333333333333336
394913,1,"New York, NY",msa,NY,2022-08-13,54.0,50.666666666666664
394913,1,"New York, NY",msa,NY,2022-08-20,56.0,52.666666666666664
394913,1,"New York, NY",msa,NY,2022-08-27,53.0,54.333333333333336
394913,1,"New York, NY",msa,NY,2022-09-03,59.0,56.0
394913,1,"New York, NY",msa,NY,2022-09-10,58.0,56.666666666666664
394913,1,"New York, NY",msa,NY,2022-09-17,61.0,59.333333333333336
394913,1,"New York, NY",msa,NY,2022-09-24,58.0,59.0
394913,1,"New York, NY",msa,NY,2022-10-01,56.0,58.333333333333336
394913,1,"New York, NY",msa,NY,2022-10-08,59.0,57.666666666666664
394913,1,"New York, NY",msa,NY,2022-10-15,59.0,58.0
394913,1,"New York, NY",msa,NY,2022-10-22,59.0,59.0
394913,1,"New York, NY",msa,NY,2022-10-29,61.0,59.666666666666664
394913,1,"New York, NY",msa,NY,2022-11-05,60.0,60.0
394913,1,"New York, NY",msa,NY,2022-11-12,61.0,60.666666666666664
394913,1,"New York, NY",msa,NY,2022-11-19,62.0,61.0
394913,1,"New York, NY",msa,NY,2022-11-26,64.0,62.333333333333336
394913,1,"New York, NY",msa,NY,2022-12-03,69.0,65.0
394913,1,"New York, NY",msa,NY,2022-12-10,69.0,67.33333333333333
394913,1,"New York, NY",msa,NY,2022-12-17,74.0,70.66666666666667
394913,1,"New York, NY",msa,NY,2022-12-24,71.0,71.33333333333333
394913,1,"New York, NY",msa,NY,2022-12-31,79.0,74.66666666666667
394913,1,"New York, NY",msa,NY,2023-01-07,88.0,79.33333333333333
394913,1,"New York, NY",msa,NY,2023-01-14,85.0,84.0
394913,1,"New York, NY",msa,NY,2023-01-21,77.0,83.33333333333333
394913,1,"New York, NY",msa,NY,2023-01-28,80.0,80.66666666666667
394913,1,"New York, NY",msa,NY,2023-02-04,73.0,76.66666666666667
394913,1,"New York, NY",msa,NY,2023-02-11,78.0,77.0
394913,1,"New York, NY",msa,NY,2023-02-18,76.0,75.66666666666667
394913,1,"New York, NY",msa,NY,2023-02-25,72.0,75.33333333333333
394913,1,"New York, NY",msa,NY,2023-03-04,71.0,73.0
394913,1,"New York, NY",msa,NY,2023-03-11,67.0,70.0
394913,1,"New York, NY",msa,NY,2023-03-18,61.0,66.33333333333333
394913,1,"New York, NY",msa,NY,2023-03-25,63.0,63.666666666666664
394913,1,"New York, NY",msa,NY,2023-04-01,62.0,62.0
394913,1,"New York, NY",msa,NY,2023-04-08,58.0,61.0
394913,1,"New York, NY",msa,NY,2023-04-15,59.0,59.666666666666664
394913,1,"New York, NY",msa,NY,2023-04-22,56.0,57.666666666666664
394913,1,"New York, NY",msa,NY,2023-04-29,53.0,56.0
394913,1,"New York, NY",msa,NY,2023-05-06,53.0,54.0
394913,1,"New York, NY",msa,NY,2023-05-13,53.0,53.0
394913,1,"New York, NY",msa,NY,2023-05-20,53.0,53.0
394913,1,"New York, NY",msa,NY,2023-05-27,50.0,52.0
394913,1,"New York, NY",msa,NY,2023-06-03,57.0,53.333333333333336
394913,1,"New York, NY",msa,NY,2023-06-10,53.0,53.333333333333336
394913,1,"New York, NY",msa,NY,2023-06-17,54.0,54.666666666666664
394913,1,"New York, NY",msa,NY,2023-06-24,55.0,54.0
394913,1,"New York, NY",msa,NY,2023-07-01,52.0,53.666666666666664
394913,1,"New York, NY",msa,NY,2023-07-08,54.0,53.666666666666664
394913,1,"New York, NY",msa,NY,2023-07-15,56.0,54.0
394913,1,"New York, NY",msa,NY,2023-07-22,54.0,54.666666666666664
394913,1,"New York, NY",msa,NY,2023-07-29,52.0,54.0
394913,1,"New York, NY",msa,NY,2023-08-05,56.0,54.0
394913,1,"New York, NY",msa,NY,2023-08-12,54.0,54.0
394913,1,"New York, NY",msa,NY,2023-08-19,54.0,54.666666666666664
394913,1,"New York, NY",msa,NY,2023-08-26,60.0,56.0
394913,1,"New York, NY",msa,NY,2023-09-02,55.0,56.333333333333336
394913,1,"New York, NY",msa,NY,2023-09-09,61.0,58.666666666666664
394913,1,"New York, NY",msa,NY,2023-09-16,57.0,57.666666666666664
394913,1,"New York, NY",msa,NY,2023-09-23,56.0,58.0
394913,1,"New York, NY",msa,NY,2023-09-30,58.0,57.0
394913,1,"New York, NY",msa,NY,2023-10-07,55.0,56.333333333333336
394913,1,"New York, NY",msa,NY,2023-10-14,56.0,56.333333333333336
394913,1,"New York, NY",msa,NY,2023-10-21,56.0,55.666666666666664
394913,1,"New York, NY",msa,NY,2023-10-28,56.0,56.0
394913,1,"New York, NY",msa,NY,2023-11-04,55.0,55.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2018-01-06,46.0,
753899,2,"Los Angeles, CA",msa,CA,2018-01-13,42.0,
753899,2,"Los Angeles, CA",msa,CA,2018-01-20,39.0,42.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2018-01-27,38.0,39.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2018-02-03,36.0,37.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2018-02-10,35.0,36.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2018-02-17,31.0,34.0
753899,2,"Los Angeles, CA",msa,CA,2018-02-24,30.0,32.0
753899,2,"Los Angeles, CA",msa,CA,2018-03-03,32.0,31.0
753899,2,"Los Angeles, CA",msa,CA,2018-03-10,31.0,31.0
753899,2,"Los Angeles, CA",msa,CA,2018-03-17,32.0,31.666666666666668
753899,2,"Los Angeles, CA",msa,CA,2018-03-24,31.0,31.333333333333332
753899,2,"Los Angeles, CA",msa,CA,2018-03-31,31.0,31.333333333333332
753899,2,"Los Angeles, CA",msa,CA,2018-04-07,34.0,32.0
753899,2,"Los Angeles, CA",msa,CA,2018-04-14,30.0,31.666666666666668
753899,2,"Los Angeles, CA",msa,CA,2018-04-21,29.0,31.0
753899,2,"Los Angeles, CA",msa,CA,2018-04-28,30.0,29.666666666666668
753899,2,"Los Angeles, CA",msa,CA,2018-05-05,31.0,30.0
753899,2,"Los Angeles, CA",msa,CA,2018-05-12,30.0,30.333333333333332
753899,2,"Los Angeles, CA",msa,CA,2018-05-19,30.0,30.333333333333332
753899,2,"Los Angeles, CA",msa,CA,2018-05-26,31.0,30.333333333333332
753899,2,"Los Angeles, CA",msa,CA,2018-06-02,34.0,31.666666666666668
753899,2,"Los Angeles, CA",msa,CA,2018-06-09,31.0,32.0
753899,2,"Los Angeles, CA",msa,CA,2018-06-16,34.0,33.0
753899,2,"Los Angeles, CA",msa,CA,2018-06-23,32.0,32.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2018-06-30,34.0,33.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2018-07-07,35.0,33.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2018-07-14,35.0,34.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2018-07-21,35.0,35.0
753899,2,"Los Angeles, CA",msa,CA,2018-07-28,37.0,35.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2018-08-04,39.0,37.0
753899,2,"Los Angeles, CA",msa,CA,2018-08-11,39.0,38.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2018-08-18,39.0,39.0
753899,2,"Los Angeles, CA",msa,CA,2018-08-25,38.0,38.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2018-09-01,41.0,39.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2018-09-08,45.0,41.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2018-09-15,44.0,43.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2018-09-22,43.0,44.0
753899,2,"Los Angeles, CA",msa,CA,2018-09-29,44.0,43.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2018-10-06,44.0,43.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2018-10-13,44.0,44.0
753899,2,"Los Angeles, CA",msa,CA,2018-10-20,45.0,44.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2018-10-27,45.0,44.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2018-11-03,46.0,45.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2018-11-10,46.0,45.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2018-11-17,47.0,46.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2018-11-24,51.0,48.0
753899,2,"Los Angeles, CA",msa,CA,2018-12-01,55.0,51.0
753899,2,"Los Angeles, CA",msa,CA,2018-12-08,58.0,54.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2018-12-15,60.0,57.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2018-12-22,57.0,58.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2018-12-29,62.0,59.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2019-01-05,66.0,61.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2019-01-12,65.0,64.33333333333333
753899,2,"Los Angeles, CA",msa,CA,2019-01-19,61.0,64.0
753899,2,"Los Angeles, CA",msa,CA,2019-01-26,60.0,62.0
753899,2,"Los Angeles, CA",msa,CA,2019-02-02,57.0,59.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2019-02-09,57.0,58.0
753899,2,"Los Angeles, CA",msa,CA,2019-02-16,60.0,58.0
753899,2,"Los Angeles, CA",msa,CA,2019-02-23,54.0,57.0
753899,2,"Los Angeles, CA",msa,CA,2019-03-02,56.0,56.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2019-03-09,51.0,53.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2019-03-16,49.0,52.0
753899,2,"Los Angeles, CA",msa,CA,2019-03-23,50.0,50.0
753899,2,"Los Angeles, CA",msa,CA,2019-03-30,49.0,49.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2019-04-06,49.0,49.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2019-04-13,43.0,47.0
753899,2,"Los Angeles, CA",msa,CA,2019-04-20,45.0,45.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2019-04-27,45.0,44.333333333333336
753899,2,"Los Angeles, CA",msa,CA,2019-05-04,42.0,44.0
753899,2,"Los Angeles, CA",msa,CA,2019-05-11,41.0,42.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2019-05-18,43.0,42.0
753899,2,"Los Angeles, CA",msa,CA,2019-05-25,42.0,42.0
753899,2,"Los Angeles, CA",msa,CA,2019-06-01,47.0,44.0
753899,2,"Los Angeles, CA",msa,CA,2019-06-08,43.0,44.0
753899,2,"Los Angeles, CA",msa,CA,2019-06-15,44.0,44.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2019-06-22,44.0,43.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2019-06-29,43.0,43.666666666666664
753899,2,"Los Angeles, CA",msa,CA,2019-07-06,43.0,43.333333333333336
